DATAFLOW,MEASURE: Measure,INDEX: Index,HOUSHOLD_TYPE: Household Type,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,BASE_PERIOD: Reference Base Period,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment
ABS:LCI(1.0.0),5: Change in Contribution to Total Index,115493: Education,PBLCI: Pensioner and beneficiary households,50: Weighted average of eight capital cities,Q: Quarterly,2022-Q2,,IP: Index Points,,,
ABS:LCI(1.0.0),5: Change in Contribution to Total Index,115493: Education,PBLCI: Pensioner and beneficiary households,50: Weighted average of eight capital cities,Q: Quarterly,2022-Q3,,IP: Index Points,,,
ABS:LCI(1.0.0),5: Change in Contribution to Total Index,115493: Education,PBLCI: Pensioner and beneficiary households,50: Weighted average of eight capital cities,Q: Quarterly,2022-Q4,0.01,IP: Index Points,,,
ABS:LCI(1.0.0),5: Change in Contribution to Total Index,115493: Education,PBLCI: Pensioner and beneficiary households,50: Weighted average of eight capital cities,Q: Quarterly,2023-Q1,0.1,IP: Index Points,,,
ABS:LCI(1.0.0),5: Change in Contribution to Total Index,131279: Consumer credit charges,P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2019-Q4,,IP: Index Points,,,
ABS:LCI(1.0.0),5: Change in Contribution to Total Index,131279: Consumer credit charges,P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2020-Q1,,IP: Index Points,,,
ABS:LCI(1.0.0),5: Change in Contribution to Total Index,131279: Consumer credit charges,P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2020-Q2,,IP: Index Points,,,
ABS:LCI(1.0.0),5: Change in Contribution to Total Index,131279: Consumer credit charges,P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2020-Q3,,IP: Index Points,,,
ABS:LCI(1.0.0),5: Change in Contribution to Total Index,131279: Consumer credit charges,P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2020-Q4,,IP: Index Points,,,
ABS:LCI(1.0.0),5: Change in Contribution to Total Index,131279: Consumer credit charges,P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2021-Q1,,IP: Index Points,,,
ABS:LCI(1.0.0),5: Change in Contribution to Total Index,131279: Consumer credit charges,P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2021-Q2,,IP: Index Points,,,
ABS:LCI(1.0.0),5: Change in Contribution to Total Index,131279: Consumer credit charges,P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2021-Q3,,IP: Index Points,,,
ABS:LCI(1.0.0),5: Change in Contribution to Total Index,131279: Consumer credit charges,P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2021-Q4,,IP: Index Points,,,
ABS:LCI(1.0.0),5: Change in Contribution to Total Index,131279: Consumer credit charges,P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2022-Q1,,IP: Index Points,,,
ABS:LCI(1.0.0),5: Change in Contribution to Total Index,131279: Consumer credit charges,P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2022-Q2,,IP: Index Points,,,
ABS:LCI(1.0.0),5: Change in Contribution to Total Index,131279: Consumer credit charges,P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2022-Q3,,IP: Index Points,,,
ABS:LCI(1.0.0),5: Change in Contribution to Total Index,131279: Consumer credit charges,P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2022-Q4,0.01,IP: Index Points,,,
ABS:LCI(1.0.0),5: Change in Contribution to Total Index,131279: Consumer credit charges,P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2023-Q1,0.04,IP: Index Points,,,
ABS:LCI(1.0.0),1: Index Number,20002: Clothing and footwear,P2: Age pensioner households,50: Weighted average of eight capital cities,Q: Quarterly,2007-Q2,100.6,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,20002: Clothing and footwear,P2: Age pensioner households,50: Weighted average of eight capital cities,Q: Quarterly,2007-Q3,101.4,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,20002: Clothing and footwear,P2: Age pensioner households,50: Weighted average of eight capital cities,Q: Quarterly,2007-Q4,101.5,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,20002: Clothing and footwear,P2: Age pensioner households,50: Weighted average of eight capital cities,Q: Quarterly,2008-Q1,99.3,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,20002: Clothing and footwear,P2: Age pensioner households,50: Weighted average of eight capital cities,Q: Quarterly,2008-Q2,101.9,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,20002: Clothing and footwear,P2: Age pensioner households,50: Weighted average of eight capital cities,Q: Quarterly,2008-Q3,101.2,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,20002: Clothing and footwear,P2: Age pensioner households,50: Weighted average of eight capital cities,Q: Quarterly,2008-Q4,101.5,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,20002: Clothing and footwear,P2: Age pensioner households,50: Weighted average of eight capital cities,Q: Quarterly,2009-Q1,101.2,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,20002: Clothing and footwear,P2: Age pensioner households,50: Weighted average of eight capital cities,Q: Quarterly,2009-Q2,102.7,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,20002: Clothing and footwear,P2: Age pensioner households,50: Weighted average of eight capital cities,Q: Quarterly,2009-Q3,103.3,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,20002: Clothing and footwear,P2: Age pensioner households,50: Weighted average of eight capital cities,Q: Quarterly,2009-Q4,103.4,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,20002: Clothing and footwear,P2: Age pensioner households,50: Weighted average of eight capital cities,Q: Quarterly,2010-Q1,99.4,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,20002: Clothing and footwear,P2: Age pensioner households,50: Weighted average of eight capital cities,Q: Quarterly,2010-Q2,98.9,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,20002: Clothing and footwear,P2: Age pensioner households,50: Weighted average of eight capital cities,Q: Quarterly,2010-Q3,100.3,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,20002: Clothing and footwear,P2: Age pensioner households,50: Weighted average of eight capital cities,Q: Quarterly,2010-Q4,98.8,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,20002: Clothing and footwear,P2: Age pensioner households,50: Weighted average of eight capital cities,Q: Quarterly,2011-Q1,97.6,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,20002: Clothing and footwear,P2: Age pensioner households,50: Weighted average of eight capital cities,Q: Quarterly,2011-Q2,99.3,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,20002: Clothing and footwear,P2: Age pensioner households,50: Weighted average of eight capital cities,Q: Quarterly,2011-Q3,100.9,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,20002: Clothing and footwear,P2: Age pensioner households,50: Weighted average of eight capital cities,Q: Quarterly,2011-Q4,100.7,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,20002: Clothing and footwear,P2: Age pensioner households,50: Weighted average of eight capital cities,Q: Quarterly,2012-Q1,98.6,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,20002: Clothing and footwear,P2: Age pensioner households,50: Weighted average of eight capital cities,Q: Quarterly,2012-Q2,99.8,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,20002: Clothing and footwear,P2: Age pensioner households,50: Weighted average of eight capital cities,Q: Quarterly,2012-Q3,100.1,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,20002: Clothing and footwear,P2: Age pensioner households,50: Weighted average of eight capital cities,Q: Quarterly,2012-Q4,100.4,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,20002: Clothing and footwear,P2: Age pensioner households,50: Weighted average of eight capital cities,Q: Quarterly,2013-Q1,96.9,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,20002: Clothing and footwear,P2: Age pensioner households,50: Weighted average of eight capital cities,Q: Quarterly,2013-Q2,99.4,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,20002: Clothing and footwear,P2: Age pensioner households,50: Weighted average of eight capital cities,Q: Quarterly,2013-Q3,100.4,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,20002: Clothing and footwear,P2: Age pensioner households,50: Weighted average of eight capital cities,Q: Quarterly,2013-Q4,99.3,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,20002: Clothing and footwear,P2: Age pensioner households,50: Weighted average of eight capital cities,Q: Quarterly,2014-Q1,97,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,20002: Clothing and footwear,P2: Age pensioner households,50: Weighted average of eight capital cities,Q: Quarterly,2014-Q2,98.7,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,20002: Clothing and footwear,P2: Age pensioner households,50: Weighted average of eight capital cities,Q: Quarterly,2014-Q3,97.5,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,20002: Clothing and footwear,P2: Age pensioner households,50: Weighted average of eight capital cities,Q: Quarterly,2014-Q4,97.7,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,20002: Clothing and footwear,P2: Age pensioner households,50: Weighted average of eight capital cities,Q: Quarterly,2015-Q1,95.8,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,20002: Clothing and footwear,P2: Age pensioner households,50: Weighted average of eight capital cities,Q: Quarterly,2015-Q2,97.1,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,20002: Clothing and footwear,P2: Age pensioner households,50: Weighted average of eight capital cities,Q: Quarterly,2015-Q3,96.2,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,20002: Clothing and footwear,P2: Age pensioner households,50: Weighted average of eight capital cities,Q: Quarterly,2015-Q4,97.5,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,20002: Clothing and footwear,P2: Age pensioner households,50: Weighted average of eight capital cities,Q: Quarterly,2016-Q1,95,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,20002: Clothing and footwear,P2: Age pensioner households,50: Weighted average of eight capital cities,Q: Quarterly,2016-Q2,97,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,20002: Clothing and footwear,P2: Age pensioner households,50: Weighted average of eight capital cities,Q: Quarterly,2016-Q3,96.7,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,20002: Clothing and footwear,P2: Age pensioner households,50: Weighted average of eight capital cities,Q: Quarterly,2016-Q4,96.5,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,20002: Clothing and footwear,P2: Age pensioner households,50: Weighted average of eight capital cities,Q: Quarterly,2017-Q1,94.7,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,20002: Clothing and footwear,P2: Age pensioner households,50: Weighted average of eight capital cities,Q: Quarterly,2017-Q2,94.2,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,20002: Clothing and footwear,P2: Age pensioner households,50: Weighted average of eight capital cities,Q: Quarterly,2017-Q3,93.3,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,20002: Clothing and footwear,P2: Age pensioner households,50: Weighted average of eight capital cities,Q: Quarterly,2017-Q4,92.9,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,20002: Clothing and footwear,P2: Age pensioner households,50: Weighted average of eight capital cities,Q: Quarterly,2018-Q1,91,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,20002: Clothing and footwear,P2: Age pensioner households,50: Weighted average of eight capital cities,Q: Quarterly,2018-Q2,92.1,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,20002: Clothing and footwear,P2: Age pensioner households,50: Weighted average of eight capital cities,Q: Quarterly,2018-Q3,92.1,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,20002: Clothing and footwear,P2: Age pensioner households,50: Weighted average of eight capital cities,Q: Quarterly,2018-Q4,91.8,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,20002: Clothing and footwear,P2: Age pensioner households,50: Weighted average of eight capital cities,Q: Quarterly,2019-Q1,90.5,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,20002: Clothing and footwear,P2: Age pensioner households,50: Weighted average of eight capital cities,Q: Quarterly,2019-Q2,92.3,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,20002: Clothing and footwear,P2: Age pensioner households,50: Weighted average of eight capital cities,Q: Quarterly,2019-Q3,93.6,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,20002: Clothing and footwear,P2: Age pensioner households,50: Weighted average of eight capital cities,Q: Quarterly,2019-Q4,92.9,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,20002: Clothing and footwear,P2: Age pensioner households,50: Weighted average of eight capital cities,Q: Quarterly,2020-Q1,92.1,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,20002: Clothing and footwear,P2: Age pensioner households,50: Weighted average of eight capital cities,Q: Quarterly,2020-Q2,92.5,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,20002: Clothing and footwear,P2: Age pensioner households,50: Weighted average of eight capital cities,Q: Quarterly,2020-Q3,93.1,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,20002: Clothing and footwear,P2: Age pensioner households,50: Weighted average of eight capital cities,Q: Quarterly,2020-Q4,91.6,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,20002: Clothing and footwear,P2: Age pensioner households,50: Weighted average of eight capital cities,Q: Quarterly,2021-Q1,91.6,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,20002: Clothing and footwear,P2: Age pensioner households,50: Weighted average of eight capital cities,Q: Quarterly,2021-Q2,92.1,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,20002: Clothing and footwear,P2: Age pensioner households,50: Weighted average of eight capital cities,Q: Quarterly,2021-Q3,88.4,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,20002: Clothing and footwear,P2: Age pensioner households,50: Weighted average of eight capital cities,Q: Quarterly,2021-Q4,90.9,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,20002: Clothing and footwear,P2: Age pensioner households,50: Weighted average of eight capital cities,Q: Quarterly,2022-Q1,90,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,20002: Clothing and footwear,P2: Age pensioner households,50: Weighted average of eight capital cities,Q: Quarterly,2022-Q2,93.5,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,20002: Clothing and footwear,P2: Age pensioner households,50: Weighted average of eight capital cities,Q: Quarterly,2022-Q3,93.2,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,20002: Clothing and footwear,P2: Age pensioner households,50: Weighted average of eight capital cities,Q: Quarterly,2022-Q4,95.7,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,20002: Clothing and footwear,P2: Age pensioner households,50: Weighted average of eight capital cities,Q: Quarterly,2023-Q1,92.8,IN: Index Numbers,,,
